,"{'C': np.float64(0.01), 'l1_ratio': 0.5}","{'C': np.float64(0.01), 'l1_ratio': 0.9}","{'C': np.float64(0.05623413251903491), 'l1_ratio': 0.5}","{'C': np.float64(0.05623413251903491), 'l1_ratio': 0.9}","{'C': np.float64(0.31622776601683794), 'l1_ratio': 0.5}","{'C': np.float64(0.31622776601683794), 'l1_ratio': 0.9}","{'C': np.float64(1.7782794100389228), 'l1_ratio': 0.5}","{'C': np.float64(1.7782794100389228), 'l1_ratio': 0.9}","{'C': np.float64(10.0), 'l1_ratio': 0.5}","{'C': np.float64(10.0), 'l1_ratio': 0.9}"
MET,0.0,0.0,0.0,0.0,0.053,0.008,0.215,0.095,0.668,0.449
METAP1,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.006,0.2,0.103
METAP1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0
METAP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0
MFAP3,0.0,0.0,0.0,0.0,0.001,0.0,0.028,0.004,0.245,0.135
MFAP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.019
MFGE8,0.0,0.0,0.0,0.0,0.001,0.0,0.003,0.001,0.076,0.025
MGLL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.009
MGMT,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.205,0.07
MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.002,0.139,0.046
MICB_MICA,0.0,0.0,0.0,0.0,0.017,0.003,0.123,0.059,0.411,0.274
MIF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0.004
MILR1,0.0,0.0,0.0,0.0,0.002,0.001,0.034,0.011,0.222,0.114
MITD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0
MLN,0.0,0.0,0.0,0.0,0.008,0.002,0.064,0.026,0.365,0.196
MME,0.0,0.0,0.0,0.0,0.018,0.009,0.077,0.034,0.356,0.208
MMP1,0.0,0.0,0.0,0.0,0.001,0.0,0.01,0.003,0.155,0.059
MMP10,0.0,0.0,0.0,0.0,0.001,0.002,0.01,0.002,0.131,0.049
MMP12,0.0,0.0,0.0,0.0,0.004,0.001,0.04,0.013,0.193,0.104
MMP13,0.0,0.0,0.0,0.0,0.006,0.001,0.053,0.012,0.375,0.222
MMP3,0.0,0.0,0.0,0.0,0.001,0.0,0.021,0.01,0.197,0.082
MMP7,0.0,0.0,0.001,0.0,0.001,0.001,0.001,0.0,0.053,0.016
MMP8,0.0,0.0,0.007,0.0,0.02,0.01,0.065,0.023,0.377,0.192
MMP9,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.001,0.112,0.034
MNDA,0.0,0.0,0.0,0.0,0.006,0.0,0.012,0.005,0.097,0.042
MOG,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.08,0.018
MPHOSPH8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.006
MPI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0
MPIG6B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.003
MPO,0.0,0.0,0.0,0.0,0.001,0.0,0.002,0.0,0.011,0.003
MRPL46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.001
MSLN,0.0,0.0,0.022,0.0,0.23,0.111,0.433,0.307,0.712,0.604
MSMB,0.0,0.0,0.0,0.0,0.002,0.0,0.014,0.004,0.151,0.069
MSR1,0.0,0.0,0.019,0.0,0.08,0.029,0.218,0.1,0.524,0.383
MSRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0
MSTN,0.0,0.0,0.001,0.0,0.005,0.002,0.037,0.016,0.224,0.121
MTPN,0.0,0.0,0.0,0.0,0.001,0.0,0.012,0.002,0.26,0.064
MUC13,0.0,0.0,0.035,0.0,0.333,0.16,0.649,0.472,0.954,0.859
MUC16,0.0,0.0,0.0,0.0,0.063,0.017,0.218,0.127,0.508,0.379
MVK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.001
MYO9B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.002
MYOC,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.154,0.043
MZB1,0.0,0.0,0.167,0.0,0.509,0.317,0.784,0.584,0.983,0.936
MZT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.001
NAAA,0.0,0.0,0.0,0.0,0.012,0.001,0.092,0.03,0.42,0.256
NADK,0.0,0.0,0.003,0.0,0.001,0.0,0.003,0.0,0.088,0.025
NAMPT,0.0,0.0,0.002,0.0,0.005,0.003,0.02,0.005,0.256,0.105
NBL1,0.0,0.0,0.0,0.0,0.001,0.0,0.011,0.002,0.257,0.098
NBN,0.0,0.0,0.0,0.0,0.003,0.0,0.016,0.002,0.236,0.096
NCAM1,0.0,0.0,0.0,0.0,0.002,0.0,0.036,0.011,0.256,0.133
NCAM2,0.0,0.0,0.0,0.0,0.022,0.007,0.091,0.04,0.326,0.192
NCAN,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.001,0.139,0.056
NCF2,0.0,0.0,0.001,0.0,0.032,0.007,0.106,0.056,0.403,0.251
NCK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0
NCLN,0.0,0.0,0.0,0.0,0.114,0.047,0.297,0.194,0.656,0.503
NCR1,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.171,0.073
NCS1,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.001,0.097,0.032
NDRG1,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.002,0.257,0.079
NDUFS6,0.0,0.0,0.001,0.0,0.013,0.004,0.06,0.023,0.283,0.161
NECTIN2,0.0,0.0,0.012,0.0,0.039,0.012,0.131,0.056,0.578,0.339
NECTIN4,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.239,0.065
NEFL,0.0,0.0,0.007,0.0,0.043,0.016,0.152,0.061,0.594,0.384
NELL1,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.144,0.055
NELL2,0.0,0.0,0.0,0.0,0.014,0.007,0.077,0.04,0.348,0.197
NFASC,0.0,0.0,0.008,0.0,0.105,0.041,0.251,0.14,0.559,0.414
NFATC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.006
NFATC3,0.0,0.0,0.0,0.0,0.034,0.011,0.114,0.06,0.412,0.254
NFKBIE,0.0,0.0,0.0,0.0,0.003,0.001,0.026,0.006,0.197,0.092
NGF,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.002,0.173,0.068
NID1,0.0,0.0,0.009,0.0,0.011,0.01,0.035,0.011,0.225,0.11
NID2,0.0,0.0,0.0,0.0,0.001,0.001,0.005,0.001,0.044,0.014
NINJ1,0.0,0.0,0.015,0.0,0.308,0.208,0.481,0.366,0.726,0.635
NME3,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.133,0.044
NMNAT1,0.0,0.0,0.001,0.0,0.026,0.013,0.075,0.029,0.31,0.176
NOMO1,0.0,0.0,0.048,0.0,0.26,0.149,0.426,0.284,0.81,0.647
NOS1,0.0,0.0,0.005,0.0,0.033,0.009,0.209,0.076,0.735,0.5
NOS3,0.0,0.0,0.0,0.0,0.01,0.002,0.051,0.023,0.361,0.2
NOTCH1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.009
NOTCH3,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.074,0.026
NPDC1,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.494,0.158
NPM1,0.0,0.0,0.0,0.0,0.033,0.01,0.142,0.063,0.528,0.348
NPPB,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.087,0.017
NPPC,0.0,0.0,0.0,0.0,0.007,0.0,0.08,0.025,0.538,0.309
NPTN,0.0,0.0,0.0,0.0,0.099,0.019,0.328,0.21,0.652,0.519
NPTX1,0.0,0.0,0.0,0.0,0.002,0.001,0.011,0.004,0.146,0.051
NPTXR,0.0,0.0,0.0,0.0,0.147,0.061,0.349,0.243,0.659,0.532
NPY,0.0,0.0,0.005,0.0,0.114,0.06,0.292,0.157,0.678,0.508
NRCAM,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.184,0.063
NRP1,0.0,0.0,0.0,0.0,0.061,0.016,0.232,0.124,0.576,0.415
NRP2,0.0,0.0,0.012,0.0,0.057,0.019,0.165,0.082,0.521,0.361
NRTN,0.0,0.0,0.0,0.0,0.001,0.0,0.038,0.009,0.308,0.177
NSFL1C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0
NT5C3A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NT5E,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.001,0.219,0.092
NTF3,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.001,0.13,0.055
NTF4,0.0,0.0,0.0,0.0,0.01,0.001,0.12,0.041,0.396,0.262
NTRK2,0.0,0.0,0.0,0.0,0.008,0.002,0.035,0.014,0.243,0.127
NTRK3,0.0,0.0,0.001,0.0,0.027,0.006,0.159,0.061,0.574,0.37
NTproBNP,0.0,0.0,0.0,0.0,0.001,0.0,0.002,0.0,0.041,0.009
NUB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.003
NUCB2,0.0,0.0,0.0,0.0,0.001,0.0,0.004,0.002,0.038,0.014
NUDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.004
NUDT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.002
NUDT5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.006
NXPH1,0.0,0.0,0.0,0.0,0.013,0.003,0.121,0.053,0.402,0.277
OBP2B,0.0,0.0,0.0,0.0,0.001,0.0,0.013,0.002,0.143,0.06
ODAM,0.0,0.0,0.0,0.0,0.001,0.0,0.01,0.004,0.13,0.057
OGFR,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.001,0.034,0.014
OGN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0
OLR1,0.0,0.0,0.002,0.0,0.01,0.005,0.02,0.01,0.141,0.066
OMD,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.068,0.023
OMG,0.0,0.0,0.0,0.0,0.022,0.002,0.157,0.057,0.494,0.334
OPTC,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.001,0.124,0.048
OSCAR,0.0,0.0,0.0,0.0,0.001,0.001,0.003,0.0,0.078,0.023
OSM,0.0,0.0,0.001,0.0,0.001,0.0,0.004,0.0,0.071,0.025
OSMR,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.128,0.044
OXT,0.0,0.0,0.002,0.0,0.08,0.025,0.234,0.134,0.57,0.423
P4HB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.006
PADI2,0.0,0.0,0.0,0.0,0.033,0.011,0.105,0.059,0.321,0.212
PADI4,0.0,0.0,0.0,0.0,0.006,0.003,0.02,0.011,0.115,0.053
PAEP,0.0,0.0,0.0,0.0,0.015,0.001,0.117,0.051,0.39,0.265
PAG1,0.0,0.0,0.0,0.0,0.008,0.001,0.049,0.02,0.281,0.143
PAK4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0
PAM,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.072,0.021
PAMR1,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.13,0.034
PAPPA,0.0,0.0,0.0,0.0,0.003,0.001,0.005,0.002,0.11,0.04
PARK7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARP1,0.0,0.0,0.001,0.0,0.032,0.016,0.112,0.043,0.424,0.264
PBLD,0.0,0.0,0.001,0.0,0.034,0.019,0.08,0.053,0.278,0.173
PCDH1,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.001,0.165,0.081
PCDH17,0.0,0.0,0.0,0.0,0.001,0.0,0.02,0.005,0.239,0.079
PCOLCE,0.0,0.0,0.0,0.0,0.042,0.007,0.292,0.145,0.705,0.547
PCSK9,0.0,0.0,0.002,0.0,0.016,0.007,0.043,0.019,0.248,0.117
PDCD1,0.0,0.0,0.001,0.0,0.019,0.005,0.094,0.033,0.361,0.221
PDCD1LG2,0.0,0.0,0.001,0.0,0.017,0.003,0.065,0.033,0.226,0.131
PDCD5,0.0,0.0,0.0,0.0,0.002,0.0,0.018,0.004,0.209,0.095
PDCD6,0.0,0.0,0.0,0.0,0.001,0.0,0.015,0.004,0.154,0.075
PDGFA,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.131,0.022
PDGFB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0
PDGFC,0.0,0.0,0.009,0.0,0.108,0.043,0.252,0.136,0.595,0.439
PDGFRA,0.0,0.0,0.014,0.0,0.041,0.015,0.219,0.076,0.698,0.505
PDGFRB,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.002,0.134,0.052
PDLIM7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.002
PDP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.002
PEAR1,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.001,0.13,0.041
PEBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.058,0.01
PECAM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.001
PFDN2,0.0,0.0,0.0,0.0,0.002,0.0,0.008,0.002,0.086,0.024
PFKFB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.002
PGF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.001
PGLYRP1,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.003,0.109,0.048
PHOSPHO1,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.081,0.024
PI3,0.0,0.0,0.0,0.0,0.004,0.0,0.064,0.017,0.339,0.191
PIGR,0.0,0.0,0.035,0.0,0.065,0.026,0.212,0.077,0.664,0.454
PIK3AP1,0.0,0.0,0.0,0.0,0.001,0.0,0.006,0.002,0.087,0.024
PIK3IP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0
PILRA,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.001,0.072,0.028
PILRB,0.0,0.0,0.0,0.0,0.003,0.001,0.028,0.009,0.159,0.076
PKLR,0.0,0.0,0.0,0.0,0.007,0.0,0.06,0.022,0.239,0.152
PLA2G10,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.007,0.359,0.178
PLA2G15,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.179,0.044
PLA2G1B,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.001,0.129,0.049
PLA2G2A,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.004,0.197,0.087
PLA2G4A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0
PLA2G7,0.0,0.0,0.0,0.0,0.019,0.006,0.165,0.056,0.476,0.367
PLAT,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.114,0.042
PLAU,0.0,0.0,0.003,0.0,0.025,0.004,0.097,0.047,0.349,0.229
PLAUR,0.0,0.0,0.027,0.0,0.064,0.025,0.204,0.092,0.548,0.401
PLIN1,0.0,0.0,0.022,0.0,0.074,0.032,0.267,0.114,0.82,0.581
PLIN3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.002
PLPBP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLTP,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.001,0.134,0.038
PLXDC1,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.003,0.201,0.071
PLXNA4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0
PLXNB2,0.0,0.0,0.016,0.0,0.018,0.007,0.075,0.022,0.434,0.242
PLXNB3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.001
PM20D1,0.0,0.0,0.0,0.0,0.074,0.018,0.287,0.167,0.648,0.5
PMVK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.008
PNLIPRP2,0.0,0.0,0.0,0.0,0.015,0.001,0.123,0.051,0.5,0.331
PNPT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.002
PODXL,0.0,0.0,0.0,0.0,0.007,0.005,0.029,0.013,0.167,0.078
PODXL2,0.0,0.0,0.001,0.0,0.03,0.006,0.158,0.068,0.638,0.422
POLR2F,0.0,0.0,0.022,0.0,0.055,0.022,0.195,0.075,0.597,0.38
PON2,0.0,0.0,0.0,0.0,0.008,0.002,0.039,0.019,0.209,0.113
PON3,0.0,0.0,0.114,0.0,0.426,0.293,0.605,0.452,0.873,0.778
PPCDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.001
PPIB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0
PPM1A,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.002,0.061,0.021
PPME1,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.038,0.012
PPP1R12A,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.038,0.009
PPP1R2,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.129,0.026
PPP1R9B,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.055,0.023
PPP3R1,0.0,0.0,0.0,0.0,0.004,0.0,0.023,0.01,0.257,0.111
PPY,0.0,0.0,0.001,0.0,0.095,0.02,0.318,0.183,0.739,0.586
PQBP1,0.0,0.0,0.0,0.0,0.008,0.002,0.039,0.012,0.272,0.137
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.052,0.009
PRDX1,0.0,0.0,0.0,0.0,0.017,0.003,0.061,0.028,0.319,0.169
PRDX3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRDX5,0.0,0.0,0.0,0.0,0.001,0.0,0.003,0.002,0.107,0.038
PRDX6,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.003,0.076,0.017
PREB,0.0,0.0,0.0,0.0,0.002,0.001,0.013,0.003,0.133,0.047
PRELP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.005
PRKAB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.001
PRKAR1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0
PRKCQ,0.0,0.0,0.0,0.0,0.001,0.0,0.002,0.002,0.125,0.037
PRKRA,0.0,0.0,0.0,0.0,0.028,0.008,0.093,0.045,0.379,0.226
PRL,0.0,0.0,0.001,0.0,0.087,0.034,0.256,0.155,0.56,0.424
PROC,0.0,0.0,0.0,0.0,0.002,0.0,0.03,0.007,0.24,0.115
PROK1,0.0,0.0,0.0,0.0,0.007,0.002,0.021,0.005,0.149,0.076
PRSS2,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.001,0.116,0.041
PRSS27,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.076,0.025
PRSS8,0.0,0.0,0.042,0.0,0.197,0.094,0.425,0.249,0.805,0.652
PRTFDC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0
PRTG,0.0,0.0,0.0,0.0,0.071,0.024,0.192,0.114,0.467,0.348
PRTN3,0.0,0.0,0.004,0.0,0.015,0.001,0.049,0.017,0.246,0.127
PSG1,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.002,0.094,0.027
PSIP1,0.0,0.0,0.003,0.0,0.082,0.029,0.271,0.141,0.678,0.483
PSMA1,0.0,0.0,0.0,0.0,0.005,0.001,0.056,0.018,0.299,0.173
PSMD9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057,0.012
PSME1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0
PSME2,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.032,0.005
PSMG3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049,0.009
PSPN,0.0,0.0,0.001,0.0,0.01,0.003,0.06,0.022,0.304,0.167
PSRC1,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.049,0.012
PTEN,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.001,0.117,0.048
PTGDS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0
PTH1R,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.003,0.208,0.086
PTK7,0.0,0.0,0.0,0.0,0.001,0.0,0.013,0.004,0.1,0.046
PTN,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.071,0.027
PTPN1,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.042,0.007
PTPN6,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.001,0.065,0.012
PTPRF,0.0,0.0,0.002,0.0,0.01,0.002,0.069,0.028,0.317,0.165
PTPRM,0.0,0.0,0.0,0.0,0.001,0.0,0.025,0.011,0.216,0.106
PTPRN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049,0.002
PTPRS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041,0.01
PTS,0.0,0.0,0.074,0.0,0.113,0.048,0.278,0.132,0.801,0.586
PTX3,0.0,0.0,0.0,0.0,0.013,0.003,0.061,0.03,0.261,0.143
PVALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.008
PVR,0.0,0.0,0.005,0.0,0.022,0.007,0.069,0.026,0.363,0.202
PXN,0.0,0.0,0.001,0.0,0.024,0.008,0.118,0.051,0.49,0.293
QDPR,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.029,0.007
QPCT,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.122,0.044
RAB37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0
RAB6A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.008
RAB6B,0.0,0.0,0.0,0.0,0.019,0.004,0.061,0.03,0.257,0.148
RABEPK,0.0,0.0,0.0,0.0,0.012,0.001,0.035,0.016,0.196,0.1
RABGAP1L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.001
RAD23B,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.098,0.028
RANGAP1,0.0,0.0,0.0,0.0,0.014,0.001,0.094,0.042,0.407,0.261
RARRES1,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.135,0.028
RARRES2,0.0,0.0,0.001,0.0,0.004,0.001,0.01,0.003,0.078,0.027
RASA1,0.0,0.0,0.0,0.0,0.006,0.002,0.056,0.014,0.315,0.18
RASSF2,0.0,0.0,0.0,0.0,0.013,0.005,0.062,0.026,0.357,0.198
RBKS,0.0,0.0,0.003,0.0,0.023,0.011,0.083,0.035,0.334,0.185
RBP2,0.0,0.0,0.002,0.0,0.04,0.014,0.174,0.082,0.554,0.371
RBP5,0.0,0.0,0.014,0.0,0.051,0.015,0.211,0.083,0.714,0.497
RCOR1,0.0,0.0,0.003,0.0,0.001,0.002,0.028,0.004,0.318,0.132
REG1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.006
REG1B,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.001,0.1,0.038
REG3A,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.065,0.019
REG4,0.0,0.0,0.0,0.0,0.002,0.001,0.009,0.003,0.078,0.034
RELT,0.0,0.0,0.003,0.0,0.005,0.001,0.084,0.015,0.703,0.396
REN,0.0,0.0,0.0,0.0,0.017,0.001,0.078,0.037,0.274,0.168
RET,0.0,0.0,0.0,0.0,0.005,0.0,0.034,0.012,0.193,0.088
RETN,0.0,0.0,0.0,0.0,0.007,0.002,0.064,0.027,0.204,0.128
RGMA,0.0,0.0,0.0,0.0,0.001,0.0,0.005,0.0,0.125,0.033
RGMB,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.001,0.239,0.068
RGS8,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.118,0.032
RHOC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0
RILP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.001
RNASE3,0.0,0.0,0.001,0.0,0.015,0.003,0.078,0.035,0.313,0.182
RNASET2,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.021,0.007
RNF41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ROBO1,0.0,0.0,0.0,0.0,0.011,0.0,0.063,0.023,0.373,0.234
ROBO2,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.003,0.148,0.055
ROR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058,0.013
RP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RRM2,0.0,0.0,0.002,0.0,0.006,0.003,0.018,0.004,0.24,0.096
RRM2B,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.039,0.008
RSPO1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.005
RSPO3,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.031,0.009
RTBDN,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.002,0.098,0.038
RTN4R,0.0,0.0,0.0,0.0,0.005,0.0,0.044,0.01,0.192,0.096
RUVBL1,0.0,0.0,0.0,0.0,0.004,0.0,0.034,0.01,0.273,0.137
RWDD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S100A11,0.0,0.0,0.0,0.0,0.042,0.009,0.158,0.075,0.476,0.325
S100A12,0.0,0.0,0.0,0.0,0.004,0.001,0.036,0.008,0.185,0.09
S100A16,0.0,0.0,0.004,0.0,0.323,0.209,0.467,0.369,0.712,0.617
S100A4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0
S100P,0.0,0.0,0.0,0.0,0.024,0.005,0.106,0.049,0.36,0.246
SAMD9L,0.0,0.0,0.0,0.0,0.001,0.0,0.013,0.001,0.215,0.082
SCAMP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.005
SCARA5,0.0,0.0,0.0,0.0,0.002,0.0,0.037,0.009,0.276,0.148
SCARB1,0.0,0.0,0.011,0.0,0.172,0.12,0.268,0.186,0.548,0.404
SCARB2,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.176,0.05
SCARF1,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.051,0.013
SCARF2,0.0,0.0,0.0,0.0,0.001,0.0,0.004,0.001,0.053,0.022
SCG2,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.17,0.051
SCG3,0.0,0.0,0.0,0.0,0.004,0.001,0.042,0.011,0.281,0.144
SCGB1A1,0.0,0.0,0.0,0.0,0.004,0.002,0.043,0.015,0.195,0.096
